"IlmnID"	"CETS.seqnames"	"CETS.start"	"CETS.end"	"CETS.strand"	"neuron"	"glia"	"region_type"	"symbol"	"CpG_Gene_Region"	"Endothelial_Genes"	"GabaPV_Genes"	"GabaRelnCalb_Genes"	"GabaVIPReln_Genes"	"Microglia_Genes"	"Microglia_activation_Genes"	"Microglia_deactivation_Genes"	"Oligo_Genes"	"OligoPrecursors_Genes"	"Pyramidal_Genes"	"Astrocyte_Genes"
"cg19344626"	"chr19"	16830749	16830749	"-"	0.716221638695251	0.209926378234111	"intergenic"	NA	"cg19344626_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03228893"	"chr19"	17400502	17400502	"-"	0.499625003724762	0.213881560521103	"intergenic"	NA	"cg03228893_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15231872"	"chr19"	18054785	18054785	"-"	0.455337028755024	0.849153574316012	"intergenic"	NA	"cg15231872_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg05932799"	"chr19"	18307048	18307048	"-"	0.596044460350014	0.851333276565618	"intergenic"	NA	"cg05932799_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg23544107"	"chr19"	18534672	18534672	"-"	0.363759446098927	0.705454965719345	"intergenic"	NA	"cg23544107_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg02860749"	"chr19"	18780299	18780299	"-"	0.508377481587387	0.860915098815949	"intergenic"	NA	"cg02860749_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg25561382"	"chr19"	18795207	18795207	"-"	0.226313997974588	0.624637951675743	"intergenic"	NA	"cg25561382_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg23884924"	"chr19"	18882253	18882253	"-"	0.610303207130245	0.8651163881152	"intergenic"	NA	"cg23884924_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01503640"	"chr19"	18963027	18963027	"-"	0.510674920211517	0.972070897332986	"intergenic"	NA	"cg01503640_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg04775890"	"chr19"	19586046	19586046	"-"	0.769851125121292	0.448605326217991	"intergenic"	NA	"cg04775890_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg20038346"	"chr19"	19641678	19641678	"-"	0.358330302183613	0.738621345853452	"intergenic"	NA	"cg20038346_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01487433"	"chr19"	19648987	19648987	"-"	0.468387444957526	0.14358962633384	"intergenic"	NA	"cg01487433_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg21073520"	"chr19"	19648991	19648991	"-"	0.386782005379857	0.081132929000243	"intergenic"	NA	"cg21073520_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg18375236"	"chr19"	30024706	30024706	"-"	0.638657031232075	0.294392362458536	"intergenic"	NA	"cg18375236_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17543123"	"chr19"	30155994	30155994	"-"	0.466231474026809	0.0808165638201355	"intergenic"	NA	"cg17543123_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg00386405"	"chr19"	30863275	30863275	"-"	0.663563393038859	0.283868250018229	"intergenic"	NA	"cg00386405_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14914220"	"chr19"	30897573	30897573	"-"	0.599172063110519	0.11650144952259	"intergenic"	NA	"cg14914220_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg12075964"	"chr19"	30936097	30936097	"-"	0.48021650777706	0.931323492140533	"intergenic"	NA	"cg12075964_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg23291280"	"chr19"	31847970	31847970	"-"	0.513560754997992	0.118129111695116	"intergenic"	NA	"cg23291280_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg21533331"	"chr19"	31848049	31848049	"-"	0.546189567773172	0.0907521305286429	"intergenic"	NA	"cg21533331_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg21483110"	"chr19"	34112288	34112288	"-"	0.571183889819965	0.339043681465319	"intergenic"	NA	"cg21483110_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03770290"	"chr19"	34175247	34175247	"-"	0.476858153339957	0.137693239446883	"intergenic"	NA	"cg03770290_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08135503"	"chr19"	34177741	34177741	"-"	0.600101494230895	0.907871986212095	"intergenic"	NA	"cg08135503_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg11907262"	"chr19"	34310911	34310911	"-"	0.614480632202155	0.153893698948767	"intergenic"	NA	"cg11907262_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15437053"	"chr19"	34311123	34311123	"-"	0.557744229341861	0.187564238983025	"intergenic"	NA	"cg15437053_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01151135"	"chr19"	34311174	34311174	"-"	0.481064891687096	0.189612137729981	"intergenic"	NA	"cg01151135_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg18232841"	"chr19"	35615103	35615103	"-"	0.41186716883933	0.819776202767698	"intergenic"	NA	"cg18232841_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08543966"	"chr19"	35646150	35646150	"-"	0.633956616942663	0.184334446021636	"intergenic"	NA	"cg08543966_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg00029640"	"chr19"	35770141	35770141	"-"	0.538638155385265	0.880248218003913	"intergenic"	NA	"cg00029640_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08113595"	"chr19"	35770164	35770164	"-"	0.485758265509035	0.930451007636438	"intergenic"	NA	"cg08113595_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg04668516"	"chr19"	35772059	35772059	"-"	0.391325255922509	0.845609771922815	"intergenic"	NA	"cg04668516_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg22251017"	"chr19"	36365800	36365800	"-"	0.550780955664086	0.825882199565583	"intergenic"	NA	"cg22251017_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg00081084"	"chr19"	36612722	36612722	"-"	0.666743720949379	0.855178856812114	"intergenic"	NA	"cg00081084_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg06151968"	"chr19"	36612911	36612911	"-"	0.623076656487502	0.969386070758186	"intergenic"	NA	"cg06151968_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15537788"	"chr19"	38698027	38698027	"-"	0.302265411150607	0.841680684135805	"intergenic"	NA	"cg15537788_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17344048"	"chr19"	38756382	38756382	"-"	0.288735742701633	0.791932425844011	"intergenic"	NA	"cg17344048_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg21542881"	"chr19"	39754717	39754717	"-"	0.632991444326493	0.141698477701455	"intergenic"	NA	"cg21542881_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg20690695"	"chr19"	40873973	40873973	"-"	0.302617774766813	0.8709650556913	"intergenic"	NA	"cg20690695_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17654091"	"chr19"	41073716	41073716	"-"	0.380422436860302	0.137162896835204	"intergenic"	NA	"cg17654091_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg00564212"	"chr19"	41098516	41098516	"-"	0.5720546876867	0.860389279244707	"intergenic"	NA	"cg00564212_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg24836281"	"chr19"	41100790	41100790	"-"	0.134162454844501	0.583440914980104	"intergenic"	NA	"cg24836281_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03337035"	"chr19"	42258336	42258336	"-"	0.738429951572232	0.455891804912862	"intergenic"	NA	"cg03337035_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg20685981"	"chr19"	42871187	42871187	"-"	0.293823146809229	0.770205650666291	"intergenic"	NA	"cg20685981_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg26251865"	"chr19"	44220214	44220214	"-"	0.85982637455806	0.522047888871545	"intergenic"	NA	"cg26251865_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg21263196"	"chr19"	45311997	45311997	"-"	0.388667062957352	0.0984354886571367	"intergenic"	NA	"cg21263196_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg13496662"	"chr19"	45416369	45416369	"-"	0.81907475994499	0.160628566506875	"intergenic"	NA	"cg13496662_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg20717768"	"chr19"	46379763	46379763	"-"	0.780620932331565	0.542707577029644	"intergenic"	NA	"cg20717768_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg11324538"	"chr19"	47778804	47778804	"-"	0.202908370361472	0.511278033699114	"intergenic"	NA	"cg11324538_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01982724"	"chr19"	47781227	47781227	"-"	0.455784424894607	0.900625860014181	"intergenic"	NA	"cg01982724_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg02149446"	"chr19"	47812519	47812519	"-"	0.899867103367262	0.633791107254357	"intergenic"	NA	"cg02149446_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15836983"	"chr19"	48185455	48185455	"-"	0.579331107963269	0.792292772929312	"intergenic"	NA	"cg15836983_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg27262821"	"chr19"	49184628	49184628	"-"	0.411845190225891	0.888288919527214	"intergenic"	NA	"cg27262821_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01284415"	"chr19"	49457725	49457725	"-"	0.199551090679768	0.519911999802938	"intergenic"	NA	"cg01284415_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01865484"	"chr19"	49609888	49609888	"-"	0.680929740870971	0.914416179608578	"intergenic"	NA	"cg01865484_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg04113418"	"chr19"	49646093	49646093	"-"	0.61105097898474	0.134603739309135	"intergenic"	NA	"cg04113418_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03559454"	"chr19"	49646157	49646157	"-"	0.458421243175348	0.0982139366678809	"intergenic"	NA	"cg03559454_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08059845"	"chr19"	50015975	50015975	"-"	0.731952288280328	0.246123300077972	"intergenic"	NA	"cg08059845_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg19736117"	"chr19"	50058328	50058328	"-"	0.778037353191995	0.435042074933673	"intergenic"	NA	"cg19736117_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03344031"	"chr19"	50706387	50706387	"-"	0.657131053556856	0.14543419918195	"intergenic"	NA	"cg03344031_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15394911"	"chr19"	54055365	54055365	"-"	0.442120084954369	0.907278027132983	"intergenic"	NA	"cg15394911_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14583825"	"chr19"	54393040	54393040	"-"	0.35676378711792	0.127046097219339	"intergenic"	NA	"cg14583825_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03832839"	"chr19"	54401967	54401967	"-"	0.632809012746973	0.0900463488053721	"intergenic"	NA	"cg03832839_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg19521693"	"chr19"	54468577	54468577	"-"	0.23565515853632	0.602399301048694	"intergenic"	NA	"cg19521693_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01293740"	"chr19"	54468790	54468790	"-"	0.324771143858886	0.641333064138875	"intergenic"	NA	"cg01293740_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg25270844"	"chr19"	56004925	56004925	"-"	0.818244579290467	0.496196012412997	"intergenic"	NA	"cg25270844_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15986587"	"chr19"	56130797	56130797	"-"	0.383495390896165	0.806684438362729	"intergenic"	NA	"cg15986587_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg18604823"	"chr19"	56687364	56687364	"-"	0.597091829398813	0.171076521686757	"intergenic"	NA	"cg18604823_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17897626"	"chr19"	57155294	57155294	"-"	0.114589500516242	0.593850628702449	"intergenic"	NA	"cg17897626_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg26929247"	"chr19"	58907184	58907184	"-"	0.633903770398575	0.354382891417429	"intergenic"	NA	"cg26929247_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg16165797"	"chr20"	642894	642894	"+"	0.50247828243177	0.135172734353286	"intergenic"	NA	"cg16165797_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg25861285"	"chr20"	709392	709392	"+"	0.390478580791523	0.120054689867834	"intergenic"	NA	"cg25861285_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg24616366"	"chr20"	1781084	1781084	"+"	0.28919643153102	0.842915028144668	"intergenic"	NA	"cg24616366_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg19614321"	"chr20"	4804581	4804581	"+"	0.504724482788068	0.0959076844211155	"intergenic"	NA	"cg19614321_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg16547579"	"chr20"	4954333	4954333	"+"	0.833334606607968	0.185312145026717	"intergenic"	NA	"cg16547579_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01869233"	"chr20"	6035139	6035139	"+"	0.841862791200201	0.507209326306504	"intergenic"	NA	"cg01869233_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ch.20.234237F"	"chr20"	10626720	10626720	"+"	0.688866191439369	0.232961182790939	"intergenic"	NA	"ch.20.234237F_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg10018632"	"chr20"	23067033	23067033	"+"	0.715790614328732	0.431238389774921	"intergenic"	NA	"cg10018632_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg26814835"	"chr20"	30195969	30195969	"+"	0.374548780007404	0.852369708271549	"intergenic"	NA	"cg26814835_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08276755"	"chr20"	30196714	30196714	"+"	0.807728232260231	0.384804149851586	"intergenic"	NA	"cg08276755_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg05289394"	"chr20"	30434529	30434529	"+"	0.285038887239566	0.0612414551240202	"intergenic"	NA	"cg05289394_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg13635516"	"chr20"	31123396	31123396	"+"	0.383372816306786	0.860930146300155	"intergenic"	NA	"cg13635516_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ch.20.661824R"	"chr20"	32868459	32868459	"+"	0.336629695111368	0.112620090505848	"intergenic"	NA	"ch.20.661824R_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg10743062"	"chr20"	33413713	33413713	"+"	0.195106588406968	0.496307375663409	"intergenic"	NA	"cg10743062_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg06477069"	"chr20"	35493378	35493378	"+"	0.509931362126953	0.854672157646259	"intergenic"	NA	"cg06477069_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08977611"	"chr20"	42953248	42953248	"+"	0.821744267297241	0.380715395574658	"intergenic"	NA	"cg08977611_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg12787405"	"chr20"	42955658	42955658	"+"	0.432272665982983	0.198381065991977	"intergenic"	NA	"cg12787405_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg01523712"	"chr20"	43437858	43437858	"+"	0.184292826522754	0.909254822098155	"intergenic"	NA	"cg01523712_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg24182521"	"chr20"	44541013	44541013	"+"	0.798932437087948	0.174704057089941	"intergenic"	NA	"cg24182521_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17964981"	"chr20"	44803633	44803633	"+"	0.470944013431332	0.177062236099899	"intergenic"	NA	"cg17964981_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg25948982"	"chr20"	45179157	45179157	"+"	0.731292069397134	0.494612451536647	"intergenic"	NA	"cg25948982_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03549412"	"chr20"	45866394	45866394	"+"	0.544928061679385	0.901565591821629	"intergenic"	NA	"cg03549412_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ch.20.1019750F"	"chr20"	46409797	46409797	"+"	0.812375575965389	0.410758480191712	"intergenic"	NA	"ch.20.1019750F_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14714222"	"chr20"	47440761	47440761	"+"	0.786441491994843	0.244520178778057	"intergenic"	NA	"cg14714222_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14474561"	"chr20"	48096466	48096466	"+"	0.203063827599048	0.523986196595685	"intergenic"	NA	"cg14474561_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg20832181"	"chr20"	49638661	49638661	"+"	0.514874199554929	0.896645850463188	"intergenic"	NA	"cg20832181_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg18900591"	"chr20"	50419193	50419193	"+"	0.778951452285053	0.331893199475306	"intergenic"	NA	"cg18900591_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14845020"	"chr20"	55833416	55833416	"+"	0.765115078179954	0.218732225385983	"intergenic"	NA	"cg14845020_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg06385087"	"chr20"	57581903	57581903	"+"	0.550583388020816	0.215997038167295	"intergenic"	NA	"cg06385087_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17665883"	"chr20"	60711798	60711798	"+"	0.480989223732377	0.793553906444601	"intergenic"	NA	"cg17665883_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg25904964"	"chr20"	60955979	60955979	"+"	0.828705465483317	0.549470168990049	"intergenic"	NA	"cg25904964_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg25415966"	"chr20"	60964137	60964137	"+"	0.301407923404366	0.774182538175608	"intergenic"	NA	"cg25415966_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08038219"	"chr20"	62031924	62031924	"+"	0.387936942876906	0.744699895431603	"intergenic"	NA	"cg08038219_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg27625886"	"chr20"	62060443	62060443	"+"	0.424012112081207	0.911678525410234	"intergenic"	NA	"cg27625886_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14002754"	"chr20"	62097336	62097336	"+"	0.322052154973283	0.829517593771395	"intergenic"	NA	"cg14002754_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg16763728"	"chr20"	62099239	62099239	"+"	0.374639983210983	0.72662602412708	"intergenic"	NA	"cg16763728_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg10786876"	"chr20"	62121918	62121918	"+"	0.456045346510073	0.969227579186661	"intergenic"	NA	"cg10786876_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg07649744"	"chr20"	62205876	62205876	"+"	0.431398731681372	0.169527250152065	"intergenic"	NA	"cg07649744_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg15402619"	"chr20"	62205886	62205886	"+"	0.471002352568076	0.163586123578792	"intergenic"	NA	"cg15402619_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg00121366"	"chr20"	62282182	62282182	"+"	0.426070393779306	0.84743139855205	"intergenic"	NA	"cg00121366_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg09713225"	"chr20"	400412	400412	"-"	0.495146044110127	0.870081960879789	"intergenic"	NA	"cg09713225_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg04343690"	"chr20"	688410	688410	"-"	0.830326285154533	0.405936159692384	"intergenic"	NA	"cg04343690_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg16744973"	"chr20"	738228	738228	"-"	0.845034595611457	0.404306452713768	"intergenic"	NA	"cg16744973_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg11941630"	"chr20"	1283388	1283388	"-"	0.524751988368169	0.837770355072552	"intergenic"	NA	"cg11941630_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg04592969"	"chr20"	1285816	1285816	"-"	0.556080586012856	0.845703938060362	"intergenic"	NA	"cg04592969_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg14959908"	"chr20"	2736884	2736884	"-"	0.834644458224434	0.509601019302232	"intergenic"	NA	"cg14959908_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg21278103"	"chr20"	2928233	2928233	"-"	0.645648497214604	0.159640513395528	"intergenic"	NA	"cg21278103_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg13698778"	"chr20"	17296597	17296597	"-"	0.645224328422731	0.263136040154407	"intergenic"	NA	"cg13698778_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg06243458"	"chr20"	17679422	17679422	"-"	0.801078964128029	0.174699876471655	"intergenic"	NA	"cg06243458_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08200952"	"chr20"	19869979	19869979	"-"	0.798062504045399	0.313974469753294	"intergenic"	NA	"cg08200952_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg06856720"	"chr20"	19870217	19870217	"-"	0.735234060350262	0.169104291236101	"intergenic"	NA	"cg06856720_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg26396492"	"chr20"	19915762	19915762	"-"	0.585480505597229	0.138310979806476	"intergenic"	NA	"cg26396492_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg19327615"	"chr20"	19955436	19955436	"-"	0.392384320214957	0.0818229040695262	"intergenic"	NA	"cg19327615_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03894068"	"chr20"	19955537	19955537	"-"	0.346700364652071	0.092779972758307	"intergenic"	NA	"cg03894068_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg16606773"	"chr20"	19955806	19955806	"-"	0.454144715529904	0.0886081008855875	"intergenic"	NA	"cg16606773_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg12049875"	"chr20"	19955868	19955868	"-"	0.403474777175182	0.111125940999688	"intergenic"	NA	"cg12049875_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg03416521"	"chr20"	19958192	19958192	"-"	0.733171687266362	0.259734938921334	"intergenic"	NA	"cg03416521_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17609057"	"chr20"	21500901	21500901	"-"	0.359123756186265	0.769952580261509	"intergenic"	NA	"cg17609057_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg12363375"	"chr20"	30196492	30196492	"-"	0.433356726736664	0.101410142159487	"intergenic"	NA	"cg12363375_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg08726417"	"chr20"	30407016	30407016	"-"	0.820864508447188	0.333187629586087	"intergenic"	NA	"cg08726417_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg10615150"	"chr20"	30582838	30582838	"-"	0.552017321746022	0.139815490053059	"intergenic"	NA	"cg10615150_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg27553162"	"chr20"	30582980	30582980	"-"	0.49924598336571	0.121192974913125	"intergenic"	NA	"cg27553162_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg23509641"	"chr20"	30583001	30583001	"-"	0.508962063865389	0.135213828937288	"intergenic"	NA	"cg23509641_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg02209770"	"chr20"	35062903	35062903	"-"	0.326351195417027	0.87498301772645	"intergenic"	NA	"cg02209770_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg12992443"	"chr20"	35093928	35093928	"-"	0.437512746694149	0.837962937341739	"intergenic"	NA	"cg12992443_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg09179691"	"chr20"	35094251	35094251	"-"	0.680648981999631	0.891933983727553	"intergenic"	NA	"cg09179691_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cg17142870"	"chr20"	37275372	37275372	"-"	0.264236785044915	0.688975823171456	"intergenic"	NA	"cg17142870_NA_intergenic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
